ID,HIP
8846,57796
8847,80827
8848,81295
8849,84131
8850,1051
8851,5271
8852,13227
8853,16399
8854,18098
8855,18616
8856,21321
8857,58702
8858,68586
8859,70629
8860,78614
8861,79305
8862,82836
8863,113885
8864,11489
8865,30106
8866,44240
8867,50260
8868,55520
8869,58346
8870,59692
8871,66481
8872,84643
8873,89932
8874,102710
8875,103941
8876,112747
8877,114830
8878,20785
8879,43724
8880,45006
8881,52874
8882,58084
8883,58615
8884,71846
8885,79559
8886,80605
8887,82830
8888,88162
8889,101395
8890,105290
8891,106454
8892,2659
8893,3920
8894,4319
8895,9471
8896,11132
8897,33755
8898,44217
8899,48453
8900,52934
8901,53624
8902,55659
8903,57135
8904,71351
8905,76020
8906,82190
8907,88235
8908,92100
8909,106824
8910,109753
8911,117048
8912,21070
8913,58599
8914,81875
8915,92959
8916,99318
8917,38950
8918,50114
8919,57230
8920,58070
8921,59437
8922,60955
8923,65383
8924,71825
8925,73080
8926,75004
8927,81682
8928,86551
8929,109428
8930,113833
8931,13453
8932,16748
8933,44184
8934,45053
8935,68139
8936,78711
8937,100783
8938,114102
8939,9857
8940,31831
8941,32725
8942,33773
8943,34293
8944,34521
8945,36715
8946,42593
8947,43300
8948,44103
8949,47124
8950,57662
8951,59924
8952,71032
8953,73513
8954,75236
8955,84419
8956,85515
8957,89668
8958,97317
8959,105251
8960,106263
8961,690
8962,4225
8963,6104
8964,20705
8965,54159
8966,54307
8967,60141
8968,61213
8969,66108
8970,73061
8971,78186
8972,83620
8973,107499
8974,112228
8975,4259
8976,8422
8977,13499
8978,19984
8979,21425
8980,22718
8981,38413
8982,53224
8983,74159
8984,74267
8985,112959
8986,116294
8987,10876
8988,16579
8989,29094
8990,54915
8991,62663
8992,62858
8993,72656
8994,81453
8995,11948
8996,16532
8997,35711
8998,42479
8999,61746
9000,62474
9001,100171
9002,101763
9003,4752
9004,8524
9005,15473
9006,19126
9007,21229
9008,23016
9009,36104
9010,47985
9011,48711
9012,50351
9013,57028
9014,64142
9015,66170
9016,67998
9017,77126
9018,77316
9019,84665
9020,85422
9021,93511
9022,94552
9023,95275
9024,107061
9025,108088
9026,111376
9027,115731
9028,116242
9029,6780
9030,7917
9031,9299
9032,11706
9033,21141
9034,56338
9035,69822
9036,75511
9037,87689
9038,104367
9039,108808
9040,111426
9041,3441
9042,7029
9043,7586
9044,35857
9045,37374
9046,37991
9047,55289
9048,70728
9049,72249
9050,77333
9051,81698
9052,89822
9053,100123
9054,110689
9055,111803
9056,111971
9057,116232
9058,117961
9059,2288
9060,5752
9061,18331
9062,18595
9063,18692
9064,43007
9065,46384
9066,49993
9067,61999
9068,69195
9069,70889
9070,79520
9071,98779
9072,99621
9073,116949
9074,12522
9075,17288
9076,23876
9077,28508
9078,30311
9079,43791
9080,52118
9081,59806
9082,68628
9083,97758
9084,103921
9085,952
9086,4830
9087,5137
9088,5514
9089,8099
9090,14561
9091,17231
9092,24233
9093,26290
9094,28042
9095,39327
9096,39553
9097,45883
9098,52070
9099,52956
9100,55601
9101,59089
9102,61210
9103,65864
9104,66285
9105,66846
9106,68199
9107,72562
9108,81393
9109,97272
9110,98414
9111,115578
9112,117110
9113,9389
9114,19927
9115,22851
9116,43447
9117,44868
9118,47071
9119,53784
9120,54549
9121,59960
9122,64819
9123,78671
9124,80129
9125,98178
9126,104467
9127,6482
9128,8920
9129,13220
9130,44823
9131,53850
9132,57860
9133,59527
9134,84987
9135,114982
9136,2000
9137,9559
9138,13813
9139,19093
9140,35961
9141,46953
9142,63577
9143,67838
9144,105109
9145,2204
9146,9148
9147,14946
9148,17389
9149,31059
9150,45886
9151,47897
9152,56138
9153,57022
9154,57626
9155,58930
9156,62988
9157,64566
9158,73221
9159,74705
9160,94950
9161,8918
9162,17795
9163,28759
9164,100597
9165,823
9166,3722
9167,10255
9168,10329
9169,12728
9170,17663
9171,20627
9172,27256
9173,30239
9174,34147
9175,37178
9176,37589
9177,41230
9178,44171
9179,51829
9180,56347
9181,59165
9182,61087
9183,64389
9184,69669
9185,69967
9186,72415
9187,81878
9188,85454
9189,95871
9190,100613
9191,110056
9192,110608
9193,111177
9194,114388
9195,115734
9196,2767
9197,3453
9198,3973
9199,9883
9200,11597
9201,11749
9202,13280
9203,48366
9204,53222
9205,116305
9206,117484
9207,3057
9208,9405
9209,18269
9210,20273
9211,41270
9212,46022
9213,56610
9214,70653
9215,77373
9216,97348
9217,101564
9218,118075
9219,1636
9220,1780
9221,28528
9222,40695
9223,47856
9224,48280
9225,56460
9226,60927
9227,67901
9228,88351
9229,88851
9230,89717
9231,104349
9232,111827
9233,4720
9234,9985
9235,11655
9236,23266
9237,24692
9238,28102
9239,47366
9240,49562
9241,74492
9242,98555
9243,101710
9244,104614
9245,118089
9246,219
9247,12838
9248,22729
9249,35691
9250,36903
9251,40898
9252,50020
9253,64323
9254,65645
9255,65992
9256,67170
9257,70980
9258,76131
9259,84252
9260,93127
9261,100649
9262,103523
9263,10
9264,6601
9265,8533
9266,19427
9267,20418
9268,20739
9269,20999
9270,26963
9271,29772
9272,30573
9273,33566
9274,39561
9275,40185
9276,44698
9277,52164
9278,52307
9279,60304
9280,61416
9281,61442
9282,62854
9283,78030
9284,81250
9285,83460
9286,83471
9287,84529
9288,85025
9289,89315
9290,92958
9291,97012
9292,103702
9293,109848
9294,110916
9295,112514
9296,9821
9297,21668
9298,33427
9299,47607
9300,67446
9301,69413
9302,88767
9303,111013
9304,15206
9305,38289
9306,40914
9307,46104
9308,48570
9309,77536
9310,82015
9311,92298
9312,94999
9313,110955
9314,111959
9315,1400
9316,9496
9317,10870
9318,23205
9319,30057
9320,42950
9321,44255
9322,59051
9323,68969
9324,78163
9325,89378
9326,100906
9327,114244
9328,12771
9329,17124
9330,42943
9331,104407
9332,107888
9333,9029
9334,9286
9335,11881
9336,14035
9337,22382
9338,50490
9339,54134
9340,57676
9341,62174
9342,111131
9343,115720
9344,676
9345,2434
9346,9617
9347,13974
9348,15005
9349,16813
9350,38899
9351,46432
9352,54221
9353,60391
9354,60995
9355,63199
9356,67945
9357,69152
9358,74438
9359,76363
9360,85145
9361,89966
9362,90245
9363,108429
9364,112319
9365,14136
9366,17868
9367,41185
9368,46170
9369,48270
9370,48575
9371,49144
9372,68458
9373,68890
9374,73297
9375,93754
9376,108689
9377,2678
9378,8795
9379,15806
9380,22430
9381,34667
9382,38631
9383,39989
9384,47629
9385,59370
9386,65607
9387,82235
9388,83585
9389,110217
9390,112330
9391,116095
9392,649
9393,7747
9394,24315
9395,26996
9396,48471
9397,55309
9398,56171
9399,56498
9400,61832
9401,67035
9402,82500
9403,89673
9404,91739
9405,1712
9406,16184
9407,26900
9408,27943
9409,32892
9410,33144
9411,42277
9412,48482
9413,51574
9414,54521
9415,76854
9416,94273
9417,102263
9418,112403
9419,117682
9420,1072
9421,51949
9422,71409
9423,96952
9424,2492
9425,32888
9426,33103
9427,49830
9428,53499
9429,65264
9430,65401
9431,69516
9432,71601
9433,71810
9434,76418
9435,82246
9436,105904
9437,110694
9438,111838
9439,118319
9440,9842
9441,54622
9442,61308
9443,70216
9444,1968
9445,8299
9446,8694
9447,10007
9448,11966
9449,27429
9450,27852
9451,29035
9452,45490
9453,63964
9454,67252
9455,81610
9456,83997
9457,84977
9458,92828
9459,95470
9460,104897
9461,106098
9462,5807
9463,14498
9464,20932
9465,21478
9466,31162
9467,31690
9468,44646
9469,51206
9470,58497
9471,63797
9472,67870
9473,68468
9474,71358
9475,77844
9476,82244
9477,117878
9478,9365
9479,11457
9480,21090
9481,41010
9482,44226
9483,46397
9484,46428
9485,75238
9486,113921
9487,116508
9488,976
9489,16951
9490,47012
9491,59305
9492,69992
9493,79833
9494,91148
9495,16127
9496,20516
9497,38297
9498,41461
9499,55236
9500,58718
9501,63593
9502,63774
9503,67628
9504,74343
9505,80269
9506,80881
9507,111145
9508,115342
9509,4484
9510,4641
9511,11321
9512,12643
9513,15152
9514,57421
9515,61820
9516,63450
9517,68999
9518,71999
9519,96893
9520,104840
9521,116473
9522,117259
9523,6100
9524,8479
9525,15288
9526,18936
9527,46095
9528,66188
9529,84208
9530,99451
9531,102063
9532,107328
9533,108475
9534,6851
9535,23881
9536,27127
9537,31486
9538,56587
9539,61826
9540,71431
9541,74088
9542,74877
9543,86394
9544,109198
9545,109557
9546,117128
9547,1404
9548,2231
9549,5968
9550,8557
9551,13399
9552,13741
9553,13791
9554,17238
9555,22587
9556,23036
9557,25705
9558,38574
9559,59862
9560,62352
9561,64898
9562,65077
9563,66774
9564,70773
9565,72049
9566,73532
9567,73938
9568,82305
9569,84007
9570,84421
9571,88059
9572,93828
9573,96923
9574,107564
9575,107846
9576,108754
9577,116513
9578,41761
9579,48173
9580,63407
9581,63415
9582,70238
9583,72811
9584,75082
9585,78305
9586,79898
9587,83783
9588,112845
9589,113473
9590,188
9591,19010
9592,25057
9593,27361
9594,44358
9595,64922
9596,79750
9597,111913
9598,94
9599,3416
9600,9346
9601,9913
9602,10229
9603,16377
9604,37618
9605,38259
9606,49961
9607,59977
9608,62632
9609,74585
9610,80861
9611,83027
9612,91421
9613,92208
9614,115969
9615,117922
9616,392
9617,11981
9618,19854
9619,59928
9620,64420
9621,72522
9622,78601
9623,88971
9624,95401
9625,107266
9626,733
9627,961
9628,24533
9629,38949
9630,48092
9631,58913
9632,61234
9633,69390
9634,71635
9635,75659
9636,76345
9637,82626
9638,93669
9639,104277
9640,1266
9641,2574
9642,2761
9643,24573
9644,42451
9645,65996
9646,73235
9647,75065
9648,76953
9649,80382
9650,86010
9651,98651
9652,101504
9653,103883
9654,114032
9655,114091
9656,114320
9657,114882
9658,4739
9659,31495
9660,36583
9661,41256
9662,72110
9663,74685
9664,83700
9665,88892
9666,99494
9667,99773
9668,113906
9669,7437
9670,22801
9671,26815
9672,36576
9673,43008
9674,49232
9675,51298
9676,52500
9677,64012
9678,65155
9679,66304
9680,66388
9681,20206
9682,29831
9683,59230
9684,64284
9685,64372
9686,78474
9687,85050
9688,88034
9689,89437
9690,95381
9691,102527
9692,109059
9693,113259
9694,2141
9695,5395
9696,7532
9697,44701
9698,52824
9699,59091
9700,63893
9701,67041
9702,67644
9703,76419
9704,77107
9705,109792
9706,4598
9707,5047
9708,12046
9709,17400
9710,19344
9711,23139
9712,25419
9713,27950
9714,45040
9715,47195
9716,52563
9717,53023
9718,53093
9719,55805
9720,56294
9721,64570
9722,69786
9723,70758
9724,71858
9725,79866
9726,80124
9727,83778
9728,83781
9729,95025
9730,95703
9731,99855
9732,100042
9733,111697
9734,112770
9735,113336
9736,1335
9737,2542
9738,11689
9739,15084
9740,18617
9741,19330
9742,22303
9743,29349
9744,51516
9745,75138
9746,76615
9747,84791
9748,85178
9749,102812
9750,109871
9751,7329
9752,10426
9753,25711
9754,28996
9755,38619
9756,49002
9757,55379
9758,56270
9759,59213
9760,84956
9761,103015
9762,105589
9763,6182
9764,18457
9765,36488
9766,54709
9767,57918
9768,57974
9769,62055
9770,68303
9771,78975
9772,80495
9773,100937
9774,104633
9775,10524
9776,13400
9777,31034
9778,41087
9779,46639
9780,64072
9781,65548
9782,75198
9783,81552
9784,95844
9785,103481
9786,3723
9787,39749
9788,59302
9789,68869
9790,70509
9791,75239
9792,81547
9793,97203
9794,113974
9795,3468
9796,24862
9797,30166
9798,46484
9799,53550
9800,20639
9801,46544
9802,54008
9803,55662
9804,78770
9805,88426
9806,97543
9807,110732
9808,113915
9809,4485
9810,5607
9811,9873
9812,10757
9813,11776
9814,12948
9815,31435
9816,31798
9817,40062
9818,61745
9819,71902
9820,82637
9821,86360
9822,89043
9823,112608
9824,116553
9825,6068
9826,12639
9827,42471
9828,48249
9829,57999
9830,65875
9831,69804
9832,73893
9833,91602
9834,8162
9835,19712
9836,34650
9837,50871
9838,51763
9839,72042
9840,77088
9841,102779
9842,102981
9843,116343
9844,116880
9845,6956
9846,14364
9847,23704
9848,40350
9849,41217
9850,44209
9851,44906
9852,21409
9853,30102
9854,61085
9855,65312
9856,79306
9857,101224
9858,114226
9859,115294
9860,117740
9861,5537
9862,18266
9863,44046
9864,63912
9865,71984
9866,73592
9867,78303
9868,83919
9869,85970
9870,101293
9871,105129
9872,111928
9873,114792
9874,116951
9875,2878
9876,4056
9877,27140
9878,34114
9879,39954
9880,67146
9881,70109
9882,74916
9883,93226
9884,102173
9885,109221
9886,114590
9887,117619
9888,44891
9889,49919
9890,54998
9891,59147
9892,67772
9893,72120
9894,76882
9895,81040
9896,81369
9897,84048
9898,109347
9899,6959
9900,9477
9901,17944
9902,27739
9903,35555
9904,53015
9905,56795
9906,61992
9907,67762
9908,68778
9909,78312
9910,97042
9911,100243
9912,100777
9913,108495
9914,109774
9915,112270
9916,115418
9917,10373
9918,16504
9919,30516
9920,40733
9921,48528
9922,58066
9923,58176
9924,60264
9925,61926
9926,72246
9927,73229
9928,82117
9929,82700
9930,84161
9931,12563
9932,20475
9933,21129
9934,21541
9935,49316
9936,54259
9937,54797
9938,56801
9939,63664
9940,70897
9941,82155
9942,84660
9943,93455
9944,99025
9945,108686
9946,2049
9947,15407
9948,16768
9949,20736
9950,21497
9951,23851
9952,48323
9953,50643
9954,56670
9955,61914
9956,64923
9957,80472
9958,83598
9959,84739
9960,103613
9961,109948
9962,112337
9963,113207
9964,115298
9965,115975
9966,117046
9967,11392
9968,25274
9969,35924
9970,43942
9971,46599
9972,64738
9973,69785
9974,72176
9975,80770
9976,97236
9977,107965
9978,108436
9979,113728
9980,5681
9981,11979
9982,29181
9983,57385
9984,64575
9985,66274
9986,69136
9987,80486
9988,101996
9989,104083
9990,105454
9991,114671
9992,3312
9993,4055
9994,25666
9995,42179
9996,50532
9997,67258
9998,68174
9999,74792
10000,86719
10001,98649
10002,100720
10003,105160
10004,117033
10005,847
10006,29285
10007,30152
10008,30610
10009,31800
10010,36248
10011,48288
10012,54805
10013,56755
10014,57615
10015,63622
10016,68036
10017,71366
10018,73261
10019,73743
10020,75776
10021,77903
10022,79924
10023,90109
10024,107218
10025,110832
10026,114383
10027,1672
10028,6768
10029,17033
10030,21608
10031,28648
10032,45217
10033,54988
10034,70473
10035,81676
10036,83926
10037,90928
10038,94071
10039,106990
10040,107035
10041,111388
10042,113016
10043,3952
10044,21388
10045,30033
10046,37252
10047,44942
10048,50015
10049,52995
10050,61693
10051,80015
10052,81013
10053,88773
10054,110782
10055,118237
10056,13243
10057,29754
10058,55618
10059,57730
10060,68680
10061,70778
10062,75449
10063,96311
10064,97591
10065,113214
10066,116517
10067,7107
10068,13744
10069,29199
10070,56869
10071,60682
10072,64368
10073,74788
10074,83016
10075,95517
10076,113117
10077,3451
10078,5382
10079,11630
10080,14965
10081,17481
10082,18273
10083,24240
10084,54778
10085,63088
10086,66982
10087,69026
10088,69676
10089,79556
10090,89573
10091,112661
10092,6938
10093,11383
10094,12471
10095,13425
10096,24104
10097,28511
10098,34892
10099,38809
10100,61714
10101,62637
10102,66557
10103,70105
10104,76916
10105,77432
10106,84128
10107,93415
10108,94468
10109,107873
10110,114837
10111,1781
10112,16927
10113,17714
10114,18207
10115,19617
10116,38277
10117,72754
10118,85215
10119,96842
10120,97132
10121,107072
10122,112497
10123,1620
10124,9175
10125,18395
10126,29722
10127,43701
10128,48008
10129,50539
10130,51950
10131,56568
10132,59028
10133,61518
10134,63059
10135,65204
10136,71336
10137,75559
10138,94615
10139,100788
10140,107798
10141,110685
10142,117885
10143,23938
10144,27761
10145,37078
10146,43974
10147,51665
10148,67368
10149,85131
10150,92922
10151,97168
10152,97623
10153,102556
10154,108804
10155,112137
10156,14148
10157,18135
10158,52198
10159,63483
10160,64656
10161,67136
10162,68839
10163,83811
10164,95954
10165,106619
10166,112695
10167,4941
10168,13932
10169,22116
10170,46100
10171,61636
10172,64412
10173,65222
10174,69721
10175,81235
10176,107069
10177,111283
10178,117377
10179,1683
10180,8286
10181,11402
10182,14582
10183,19885
10184,21117
10185,46719
10186,47705
10187,49060
10188,55799
10189,115108
10190,6012
10191,10683
10192,21496
10193,28808
10194,45756
10195,73001
10196,83265
10197,95529
10198,100303
10199,100635
10200,102077
10201,23306
10202,24339
10203,26184
10204,37358
10205,58423
10206,72389
10207,88853
10208,102021
10209,107756
10210,113179
10211,116660
10212,2673
10213,17511
10214,19250
10215,19941
10216,22333
10217,30916
10218,37835
10219,47258
10220,76381
10221,85848
10222,87731
10223,107125
10224,4896
10225,16733
10226,18136
10227,20136
10228,21868
10229,41859
10230,60907
10231,61049
10232,71596
10233,78389
10234,84276
10235,87071
10236,89286
10237,101464
10238,103259
10239,106119
10240,111890
10241,10825
10242,16753
10243,17727
10244,30020
10245,31141
10246,33912
10247,41005
10248,47939
10249,49808
10250,59037
10251,61335
10252,62457
10253,71437
10254,73835
10255,78835
10256,82921
10257,84784
10258,86910
10259,96476
10260,106799
10261,114021
10262,13919
10263,17091
10264,28594
10265,33903
10266,45807
10267,50350
10268,56091
10269,57705
10270,76289
10271,78496
10272,78980
10273,86090
10274,87349
10275,95555
10276,95573
10277,115185
10278,3947
10279,12863
10280,48797
10281,54968
10282,62221
10283,62511
10284,75820
10285,78380
10286,84813
10287,101217
10288,102139
10289,5780
10290,14702
10291,15343
10292,36457
10293,40475
10294,42741
10295,53245
10296,86218
10297,97264
10298,104190
10299,111130
10300,115072
10301,2157
10302,33601
10303,53520
10304,54492
10305,56602
10306,86447
10307,95186
10308,107318
10309,117176
10310,114
10311,1788
10312,29238
10313,41048
10314,53448
10315,59958
10316,67371
10317,71714
10318,74136
10319,96707
10320,101987
10321,109194
10322,960
10323,9303
10324,10071
10325,11234
10326,41382
10327,56624
10328,60130
10329,68686
10330,72746
10331,75969
10332,84244
10333,99140
10334,109049
10335,110466
10336,117097
10337,931
10338,10649
10339,12397
10340,20073
10341,45730
10342,47140
10343,56143
10344,68850
10345,70415
10346,73060
10347,75663
10348,100275
10349,104898
10350,108126
10351,117250
10352,117910
10353,5320
10354,8383
10355,15258
10356,26419
10357,31397
10358,36612
10359,63029
10360,65227
10361,66208
10362,81116
10363,87165
10364,94441
10365,103849
10366,111264
10367,118041
10368,356
10369,449
10370,554
10371,12967
10372,13889
10373,16454
10374,22022
10375,42546
10376,48596
10377,50777
10378,56690
10379,62976
10380,70135
10381,73687
10382,80125
10383,321
10384,4450
10385,37830
10386,57549
10387,57924
10388,60079
10389,63428
10390,63815
10391,86861
10392,92998
10393,109142
10394,4351
10395,13996
10396,58366
10397,64356
10398,66493
10399,78926
10400,80038
10401,80958
10402,105157
10403,12499
10404,30976
10405,52998
10406,55069
10407,78220
10408,14907
10409,21505
10410,48046
10411,71036
10412,74658
10413,76964
10414,103977
10415,107918
10416,107987
10417,115989
10418,11691
10419,12576
10420,12697
10421,33156
10422,39175
10423,55467
10424,56174
10425,57166
10426,58470
10427,68010
10428,73673
10429,73804
10430,80203
10431,80658
10432,84341
10433,93530
10434,100055
10435,100966
10436,102985
10437,105083
10438,113261
10439,1385
10440,1986
10441,2186
10442,7312
10443,10990
10444,21384
10445,31464
10446,31836
10447,37205
10448,41883
10449,54647
10450,61288
10451,75880
10452,76117
10453,80025
10454,80664
10455,83810
10456,108079
10457,116543
10458,117070
10459,117264
10460,11584
10461,19584
10462,55368
10463,55554
10464,59220
10465,60986
10466,61255
10467,84819
10468,92504
10469,99548
10470,106426
10471,108071
10472,114146
10473,985
10474,19420
10475,22274
10476,50145
10477,55427
10478,58207
10479,68450
10480,70196
10481,70280
10482,72440
10483,80465
10484,95590
10485,97996
10486,103653
10487,117534
10488,6274
10489,6573
10490,8493
10491,14513
10492,29097
10493,37323
10494,47531
10495,51726
10496,51737
10497,63263
10498,68838
10499,69428
10500,71987
10501,80731
10502,83248
10503,83673
10504,91002
10505,94257
10506,10100
10507,15085
10508,18612
10509,44956
10510,71061
10511,71143
10512,71393
10513,73943
10514,80289
10515,82609
10516,97341
10517,107145
10518,111054
10519,4692
10520,14113
10521,16708
10522,21613
10523,25800
10524,30095
10525,30531
10526,51320
10527,63105
10528,66791
10529,68268
10530,68624
10531,69138
10532,103723
10533,111234
10534,111998
10535,112232
10536,113367
10537,11658
10538,12827
10539,15153
10540,29431
10541,47784
10542,79770
10543,81413
10544,82854
10545,83894
10546,109757
10547,114300
10548,115900
10549,115997
10550,2057
10551,3728
10552,6948
10553,9018
10554,18528
10555,23951
10556,63614
10557,67183
10558,71582
10559,75833
10560,76205
10561,90742
10562,94410
10563,4686
10564,5264
10565,7435
10566,14151
10567,23890
10568,38484
10569,80756
10570,84806
10571,91044
10572,114145
10573,3431
10574,8330
10575,9777
10576,10575
10577,14025
10578,18910
10579,36490
10580,50918
10581,51965
10582,55966
10583,56285
10584,60678
10585,62132
10586,66940
10587,68858
10588,70331
10589,74667
10590,85472
10591,24
10592,4495
10593,5892
10594,7903
10595,11025
10596,36085
10597,44927
10598,54005
10599,62114
10600,70711
10601,92327
10602,94991
10603,102087
10604,110686
10605,1845
10606,18220
10607,21952
10608,26629
10609,36382
10610,39805
10611,49345
10612,55156
10613,92520
10614,101337
10615,108698
10616,112786
10617,114140
10618,5302
10619,48364
10620,54402
10621,61377
10622,76975
10623,78791
10624,85394
10625,92263
10626,113586
10627,3484
10628,48651
10629,51886
10630,63011
10631,67679
10632,68444
10633,76220
10634,97951
10635,105892
10636,109363
10637,10375
10638,12538
10639,12552
10640,22668
10641,32742
10642,46461
10643,49272
10644,60911
10645,74939
10646,89011
10647,97176
10648,18544
10649,24591
10650,27377
10651,32419
10652,49452
10653,51432
10654,56141
10655,57873
10656,74051
10657,77944
10658,299
10659,3024
10660,4638
10661,7653
10662,7677
10663,7727
10664,9260
10665,10277
10666,12118
10667,33052
10668,48134
10669,54993
10670,56767
10671,65510
10672,71207
10673,73222
10674,74366
10675,86408
10676,87696
10677,92035
10678,113682
10679,27
10680,7373
10681,14253
10682,22893
10683,29255
10684,43665
10685,51679
10686,64830
10687,65001
10688,66504
10689,67883
10690,80553
10691,84831
10692,90820
10693,96119
10694,110717
10695,113895
10696,11094
10697,28044
10698,29504
10699,36991
10700,45943
10701,61090
10702,72490
10703,77436
10704,108968
10705,2744
10706,14344
10707,18021
10708,18504
10709,19187
10710,22432
10711,40719
10712,42298
10713,58796
10714,66839
10715,68240
10716,70422
10717,76175
10718,83056
10719,92774
10720,106915
10721,111215
10722,113303
10723,115059
10724,115792
10725,116735
10726,8723
10727,10648
10728,12054
10729,18671
10730,37922
10731,53400
10732,55117
10733,67189
10734,79240
10735,79495
10736,80821
10737,85024
10738,9646
10739,10991
10740,16635
10741,19568
10742,22252
10743,27891
10744,46506
10745,53340
10746,54164
10747,69077
10748,75518
10749,77568
10750,85908
10751,3358
10752,14330
10753,39704
10754,46314
10755,56066
10756,65281
10757,66955
10758,77772
10759,81350
10760,83122
10761,83796
10762,84502
10763,89412
10764,92839
10765,102792
10766,113857
10767,17221
10768,31864
10769,32665
10770,57442
10771,76002
10772,79239
10773,93909
10774,102481
10775,112742
10776,7101
10777,17393
10778,20335
10779,23806
10780,36138
10781,41642
10782,42731
10783,62320
10784,78899
10785,90535
10786,99537
10787,118094
10788,630
10789,5167
10790,10987
10791,69988
10792,72822
10793,73832
10794,77508
10795,87169
10796,109773
10797,38051
10798,64234
10799,76514
10800,96250
10801,110002
10802,6437
10803,10308
10804,10976
10805,11781
10806,14959
10807,21684
10808,22864
10809,27042
10810,29830
10811,35193
10812,55711
10813,56064
10814,78419
10815,81924
10816,84026
10817,91092
10818,102209
10819,114814
10820,116028
10821,118263
10822,3224
10823,16884
10824,19300
10825,19534
10826,20398
10827,25611
10828,55976
10829,63163
10830,72414
10831,90862
10832,2634
10833,5448
10834,13990
10835,18391
10836,29164
10837,33223
10838,51319
10839,70174
10840,77809
10841,90975
10842,97781
10843,99247
10844,110423
10845,115903
10846,228
10847,2069
10848,2314
10849,4265
10850,10796
10851,11156
10852,19042
10853,20477
10854,43032
10855,47304
10856,63413
10857,66832
10858,68152
10859,70643
10860,70713
10861,71645
10862,74486
10863,89944
10864,106247
10865,111822
10866,116812
10867,2017
10868,3939
10869,13334
10870,16440
10871,23863
10872,52543
10873,65766
10874,69960
10875,70156
10876,70442
10877,77104
10878,78069
10879,79459
10880,81202
10881,86001
10882,87038
10883,88393
10884,101889
10885,111524
10886,1685
10887,4068
10888,7204
10889,50972
10890,51581
10891,67395
10892,69392
10893,72429
10894,81908
10895,84917
10896,103886
10897,112124
10898,3183
10899,8652
10900,28572
10901,30585
10902,38628
10903,54777
10904,58730
10905,67425
10906,69116
10907,73628
10908,81267
10909,88665
10910,5234
10911,9579
10912,16953
10913,26157
10914,45953
10915,47160
10916,49167
10917,56967
10918,65322
10919,65563
10920,87748
10921,88949
10922,7562
10923,9360
10924,12209
10925,15328
10926,19586
10927,21407
10928,21607
10929,22497
10930,30315
10931,33470
10932,55963
10933,63621
10934,68393
10935,69863
10936,70774
10937,73325
10938,75140
10939,76647
10940,79371
10941,83930
10942,84135
10943,102482
10944,108987
10945,693
10946,5326
10947,9784
10948,20536
10949,23809
10950,27061
10951,39646
10952,44502
10953,50806
10954,55676
10955,69873
10956,79082
10957,83538
10958,166
10959,5990
10960,14192
10961,23785
10962,31856
10963,35976
10964,56112
10965,76221
10966,82793
10967,85063
10968,99559
10969,115525
10970,1305
10971,2015
10972,8050
10973,9806
10974,18416
10975,37631
10976,38985
10977,41187
10978,50700
10979,59274
10980,62577
10981,68301
10982,78026
10983,91271
10984,97274
10985,97661
10986,100244
10987,103147
10988,114945
10989,114983
10990,3462
10991,17343
10992,17894
10993,29701
10994,57694
10995,62642
10996,91844
10997,101679
10998,105838
10999,879
11000,6778
11001,12852
11002,12922
11003,24304
11004,30429
11005,38526
11006,40402
11007,47243
11008,56900
11009,61303
11010,63836
11011,67158
11012,72005
11013,73105
11014,73962
11015,79116
11016,85093
11017,91407
11018,114068
11019,114339
11020,5306
11021,17551
11022,41064
11023,44477
11024,47888
11025,48068
11026,48410
11027,50568
11028,53538
11029,73042
11030,73412
11031,82610
11032,87732
11033,100717
11034,112867
11035,8534
11036,11367
11037,20550
11038,22548
11039,34748
11040,35093
11041,51959
11042,59525
11043,76821
11044,89469
11045,96169
11046,96869
11047,102210
11048,102972
11049,106888
11050,14142
11051,25141
11052,39135
11053,41251
11054,43891
11055,45832
11056,57464
11057,79927
11058,90523
11059,97604
11060,103363
11061,1891
11062,12673
11063,14978
11064,21751
11065,65004
11066,68944
11067,80104
11068,89371
11069,103394
11070,109945
11071,5885
11072,6817
11073,7544
11074,37960
11075,42646
11076,45484
11077,52439
11078,81114
11079,92883
11080,93584
11081,97294
11082,114111
11083,896
11084,1518
11085,32991
11086,59371
11087,59476
11088,62059
11089,72679
11090,77603
11091,89531
11092,1203
11093,9423
11094,11591
11095,16102
11096,29245
11097,54856
11098,56259
11099,67343
11100,69270
11101,75503
11102,83532
11103,85045
11104,101359
11105,117799
11106,118013
11107,4249
11108,11481
11109,13052
11110,21093
11111,32834
11112,44963
11113,57011
11114,65857
11115,85867
11116,87636
11117,91189
11118,102204
11119,106674
11120,118031
11121,2632
11122,6884
11123,9674
11124,14231
11125,23577
11126,26650
11127,54437
11128,64379
11129,66793
11130,75313
11131,77279
11132,79663
11133,85797
11134,91935
11135,102438
11136,113054
11137,116437
11138,116669
11139,7111
11140,15014
11141,20378
11142,53143
11143,60091
11144,68145
11145,75592
11146,89795
11147,105787
11148,206
11149,11817
11150,20365
11151,27501
11152,32253
11153,34228
11154,44549
11155,44782
11156,47682
11157,50477
11158,58755
11159,62363
11160,67303
11161,74952
11162,81101
11163,84055
11164,85581
11165,91684
11166,101048
11167,113266
11168,14635
11169,45369
11170,56224
11171,60269
11172,60864
11173,67526
11174,67749
11175,77015
11176,92580
11177,96165
11178,97352
11179,33557
11180,47834
11181,52862
11182,56552
